population;cohort;site;sex;id;group;Rx(ppm);age_initiation(mo);status;dead;age(days)
UM-HET3;C2014;TJL;m;JL11385;Control;0;;dead;1;983 
UM-HET3;C2014;TJL;m;JL11386;Control;0;;dead;1;960 
UM-HET3;C2014;TJL;f;JL11387;Asp_60;60;11;dead;1;768 
UM-HET3;C2014;TJL;f;JL11388;Asp_60;60;11;dead;1;838 
UM-HET3;C2014;TJL;f;JL11389;Asp_60;60;11;dead;1;944 
UM-HET3;C2014;TJL;f;JL11390;Asp_60;60;11;dead;1;1081 
UM-HET3;C2014;TJL;m;JL11391;Inu;600;11;dead;1;684 
UM-HET3;C2014;TJL;m;JL11392;Inu;600;11;dead;1;1217 
UM-HET3;C2014;TJL;m;JL11393;Inu;600;11;dead;1;522 
UM-HET3;C2014;TJL;m;JL11394;Control;0;;dead;1;1068 
UM-HET3;C2014;TJL;m;JL11395;Control;0;;dead;1;866 
UM-HET3;C2014;TJL;m;JL11396;Control;0;;dead;1;1257 
UM-HET3;C2014;TJL;m;JL11397;Asp_60;60;11;dead;1;992 
UM-HET3;C2014;TJL;m;JL11398;Asp_60;60;11;dead;1;1040 
UM-HET3;C2014;TJL;m;JL11399;Asp_60;60;11;dead;1;936 
UM-HET3;C2014;TJL;m;JL11400;Control;0;;dead;1;522 
UM-HET3;C2014;TJL;m;JL11401;Control;0;;dead;1;1007 
UM-HET3;C2014;TJL;m;JL11402;Control;0;;dead;1;847 
UM-HET3;C2014;TJL;f;JL11403;Inu;600;11;dead;1;1099 
UM-HET3;C2014;TJL;f;JL11404;Inu;600;11;dead;1;1082 
UM-HET3;C2014;TJL;f;JL11405;Inu;600;11;dead;1;939 
UM-HET3;C2014;TJL;f;JL11406;Inu;600;11;dead;1;911 
UM-HET3;C2014;TJL;f;JL11407;Inu;600;11;dead;1;1082 
UM-HET3;C2014;TJL;f;JL11408;Inu;600;11;dead;1;898 
UM-HET3;C2014;TJL;f;JL11409;Inu;600;11;dead;1;939 
UM-HET3;C2014;TJL;f;JL11410;Inu;600;11;dead;1;1078 
UM-HET3;C2014;TJL;f;JL11411;Asp_60;60;11;dead;1;820 
UM-HET3;C2014;TJL;f;JL11412;Asp_60;60;11;dead;1;876 
UM-HET3;C2014;TJL;f;JL11413;Asp_60;60;11;dead;1;946 
UM-HET3;C2014;TJL;f;JL11414;Asp_60;60;11;dead;1;1036 
UM-HET3;C2014;TJL;f;JL11415;Gly;80.000;9;dead;1;959 
UM-HET3;C2014;TJL;f;JL11416;Gly;80.000;9;dead;1;904 
UM-HET3;C2014;TJL;f;JL11417;Gly;80.000;9;dead;1;1015 
UM-HET3;C2014;TJL;f;JL11418;Gly;80.000;9;dead;1;1057 
UM-HET3;C2014;TJL;m;JL11419;Control;0;;dead;1;969 
UM-HET3;C2014;TJL;m;JL11420;Control;0;;dead;1;855 
UM-HET3;C2014;TJL;m;JL11421;Control;0;;dead;1;1272 
UM-HET3;C2014;TJL;m;JL11422;TM5441;60;11;removed;0;415 
UM-HET3;C2014;TJL;m;JL11423;TM5441;60;11;removed;0;415 
UM-HET3;C2014;TJL;m;JL11424;TM5441;60;11;removed;0;735 
UM-HET3;C2014;TJL;m;JL11425;Gly;80.000;9;dead;1;1099 
UM-HET3;C2014;TJL;m;JL11426;Gly;80.000;9;dead;1;1203 
UM-HET3;C2014;TJL;m;JL11427;Gly;80.000;9;dead;1;945 
UM-HET3;C2014;TJL;m;JL11428;Control;0;;dead;1;848 
UM-HET3;C2014;TJL;m;JL11429;Control;0;;dead;1;463 
UM-HET3;C2014;TJL;m;JL11430;Control;0;;dead;1;1064 
UM-HET3;C2014;TJL;m;JL11431;Gly;80.000;9;dead;1;820 
UM-HET3;C2014;TJL;m;JL11432;Gly;80.000;9;dead;1;953 
UM-HET3;C2014;TJL;m;JL11433;Gly;80.000;9;dead;1;1134 
UM-HET3;C2014;TJL;f;JL11434;Gly;80.000;9;dead;1;857 
UM-HET3;C2014;TJL;f;JL11435;Gly;80.000;9;dead;1;929 
UM-HET3;C2014;TJL;f;JL11436;Gly;80.000;9;dead;1;966 
UM-HET3;C2014;TJL;f;JL11437;Gly;80.000;9;dead;1;797 
UM-HET3;C2014;TJL;f;JL11438;Control;0;;dead;1;685 
UM-HET3;C2014;TJL;f;JL11439;Control;0;;dead;1;1040 
UM-HET3;C2014;TJL;f;JL11440;Control;0;;dead;1;1054 
UM-HET3;C2014;TJL;f;JL11441;Control;0;;dead;1;992 
UM-HET3;C2014;TJL;m;JL11442;Asp_200;200;11;dead;1;887 
UM-HET3;C2014;TJL;m;JL11443;Asp_200;200;11;dead;1;973 
UM-HET3;C2014;TJL;m;JL11444;Asp_200;200;11;dead;1;1073 
UM-HET3;C2014;TJL;f;JL11445;Asp_200;200;11;dead;1;950 
UM-HET3;C2014;TJL;f;JL11446;Asp_200;200;11;dead;1;993 
UM-HET3;C2014;TJL;f;JL11447;Asp_200;200;11;dead;1;692 
UM-HET3;C2014;TJL;f;JL11448;Asp_200;200;11;dead;1;1033 
UM-HET3;C2014;TJL;m;JL11449;Control;0;;dead;1;992 
UM-HET3;C2014;TJL;m;JL11450;Control;0;;dead;1;971 
UM-HET3;C2014;TJL;m;JL11451;Control;0;;dead;1;377 
UM-HET3;C2014;TJL;f;JL11452;Gly;80.000;9;dead;1;913 
UM-HET3;C2014;TJL;f;JL11453;Gly;80.000;9;dead;1;907 
UM-HET3;C2014;TJL;f;JL11454;Gly;80.000;9;dead;1;854 
UM-HET3;C2014;TJL;f;JL11455;Gly;80.000;9;dead;1;1099 
UM-HET3;C2014;TJL;m;JL11456;Asp_200;200;11;removed;0;718 
UM-HET3;C2014;TJL;m;JL11457;Asp_200;200;11;removed;0;397 
UM-HET3;C2014;TJL;m;JL11458;Asp_200;200;11;removed;0;718 
UM-HET3;C2014;TJL;f;JL11459;Control;0;;dead;1;771 
UM-HET3;C2014;TJL;f;JL11460;Control;0;;dead;1;631 
UM-HET3;C2014;TJL;f;JL11461;Control;0;;dead;1;904 
UM-HET3;C2014;TJL;f;JL11462;Control;0;;dead;1;994 
UM-HET3;C2014;TJL;f;JL11463;Control;0;;dead;1;1008 
UM-HET3;C2014;TJL;f;JL11464;Control;0;;dead;1;961 
UM-HET3;C2014;TJL;f;JL11465;Control;0;;dead;1;911 
UM-HET3;C2014;TJL;f;JL11466;Control;0;;dead;1;191 
UM-HET3;C2014;TJL;f;JL11467;TM5441;60;11;dead;1;834 
UM-HET3;C2014;TJL;f;JL11468;TM5441;60;11;dead;1;911 
UM-HET3;C2014;TJL;f;JL11469;TM5441;60;11;dead;1;792 
UM-HET3;C2014;TJL;f;JL11470;TM5441;60;11;dead;1;885 
UM-HET3;C2014;TJL;f;JL11471;TM5441;60;11;dead;1;575 
UM-HET3;C2014;TJL;f;JL11472;TM5441;60;11;dead;1;723 
UM-HET3;C2014;TJL;f;JL11473;TM5441;60;11;dead;1;883 
UM-HET3;C2014;TJL;f;JL11474;TM5441;60;11;dead;1;876 
UM-HET3;C2014;TJL;m;JL11475;Gly;80.000;9;dead;1;750 
UM-HET3;C2014;TJL;m;JL11476;Gly;80.000;9;dead;1;681 
UM-HET3;C2014;TJL;m;JL11477;Gly;80.000;9;dead;1;363 
UM-HET3;C2014;TJL;m;JL11478;Asp_60;60;11;dead;1;1141 
UM-HET3;C2014;TJL;m;JL11479;Asp_60;60;11;dead;1;834 
UM-HET3;C2014;TJL;m;JL11480;Asp_60;60;11;dead;1;1072 
UM-HET3;C2014;TJL;m;JL11481;Asp_60;60;11;dead;1;606 
UM-HET3;C2014;TJL;m;JL11482;Asp_60;60;11;dead;1;681 
UM-HET3;C2014;TJL;m;JL11483;Asp_60;60;11;dead;1;994 
UM-HET3;C2014;TJL;m;JL11484;TM5441;60;11;dead;1;608 
UM-HET3;C2014;TJL;m;JL11485;TM5441;60;11;dead;1;603 
UM-HET3;C2014;TJL;m;JL11486;TM5441;60;11;dead;1;834 
UM-HET3;C2014;TJL;f;JL11487;TM5441;60;11;dead;1;886 
UM-HET3;C2014;TJL;f;JL11488;TM5441;60;11;dead;1;782 
UM-HET3;C2014;TJL;f;JL11489;TM5441;60;11;dead;1;1160 
UM-HET3;C2014;TJL;f;JL11490;TM5441;60;11;dead;1;768 
UM-HET3;C2014;TJL;f;JL11491;Inu;600;11;dead;1;980 
UM-HET3;C2014;TJL;f;JL11492;Inu;600;11;dead;1;762 
UM-HET3;C2014;TJL;f;JL11493;Inu;600;11;dead;1;817 
UM-HET3;C2014;TJL;f;JL11494;Inu;600;11;dead;1;810 
UM-HET3;C2014;TJL;m;JL11495;Gly;80.000;9;dead;1;924 
UM-HET3;C2014;TJL;m;JL11496;Gly;80.000;9;dead;1;864 
UM-HET3;C2014;TJL;m;JL11497;Gly;80.000;9;dead;1;1180 
UM-HET3;C2014;TJL;f;JL11498;Control;0;;dead;1;834 
UM-HET3;C2014;TJL;f;JL11499;Control;0;;dead;1;750 
UM-HET3;C2014;TJL;f;JL11500;Control;0;;dead;1;947 
UM-HET3;C2014;TJL;f;JL11501;Control;0;;dead;1;682 
UM-HET3;C2014;TJL;f;JL11502;Inu;600;11;dead;1;876 
UM-HET3;C2014;TJL;f;JL11503;Inu;600;11;dead;1;834 
UM-HET3;C2014;TJL;f;JL11504;Inu;600;11;dead;1;972 
UM-HET3;C2014;TJL;f;JL11505;Inu;600;11;dead;1;562 
UM-HET3;C2014;TJL;f;JL11506;TM5441;60;11;dead;1;1193 
UM-HET3;C2014;TJL;f;JL11507;TM5441;60;11;dead;1;911 
UM-HET3;C2014;TJL;f;JL11508;TM5441;60;11;dead;1;785 
UM-HET3;C2014;TJL;f;JL11509;TM5441;60;11;dead;1;931 
UM-HET3;C2014;TJL;f;JL11510;Control;0;;dead;1;596 
UM-HET3;C2014;TJL;f;JL11511;Control;0;;dead;1;1001 
UM-HET3;C2014;TJL;f;JL11512;Control;0;;dead;1;562 
UM-HET3;C2014;TJL;f;JL11513;Control;0;;dead;1;882 
UM-HET3;C2014;TJL;m;JL11514;Control;0;;dead;1;505 
UM-HET3;C2014;TJL;m;JL11515;Control;0;;dead;1;1050 
UM-HET3;C2014;TJL;m;JL11516;Control;0;;dead;1;1111 
UM-HET3;C2014;TJL;m;JL11517;Control;0;;dead;1;994 
UM-HET3;C2014;TJL;m;JL11518;Control;0;;dead;1;590 
UM-HET3;C2014;TJL;m;JL11519;Control;0;;dead;1;994 
UM-HET3;C2014;TJL;m;JL11520;Gly;80.000;9;dead;1;1039 
UM-HET3;C2014;TJL;m;JL11521;Gly;80.000;9;dead;1;1123 
UM-HET3;C2014;TJL;m;JL11522;Gly;80.000;9;dead;1;512 
UM-HET3;C2014;TJL;m;JL11523;TM5441;60;11;dead;1;801 
UM-HET3;C2014;TJL;m;JL11524;TM5441;60;11;dead;1;380 
UM-HET3;C2014;TJL;m;JL11525;TM5441;60;11;dead;1;716 
UM-HET3;C2014;TJL;m;JL11526;Asp_200;200;11;dead;1;960 
UM-HET3;C2014;TJL;m;JL11527;Asp_200;200;11;dead;1;946 
UM-HET3;C2014;TJL;m;JL11528;Asp_200;200;11;dead;1;897 
UM-HET3;C2014;TJL;m;JL11529;Control;0;;dead;1;519 
UM-HET3;C2014;TJL;m;JL11530;Control;0;;dead;1;359 
UM-HET3;C2014;TJL;m;JL11531;Control;0;;dead;1;1004 
UM-HET3;C2014;TJL;m;JL11532;Inu;600;11;dead;1;1168 
UM-HET3;C2014;TJL;m;JL11533;Inu;600;11;dead;1;399 
UM-HET3;C2014;TJL;m;JL11534;Inu;600;11;dead;1;526 
UM-HET3;C2014;TJL;m;JL11535;Control;0;;dead;1;925 
UM-HET3;C2014;TJL;m;JL11536;Control;0;;dead;1;1022 
UM-HET3;C2014;TJL;m;JL11537;Control;0;;dead;1;967 
UM-HET3;C2014;TJL;m;JL11538;Asp_200;200;11;dead;1;861 
UM-HET3;C2014;TJL;m;JL11539;Asp_200;200;11;dead;1;275 
UM-HET3;C2014;TJL;m;JL11540;Asp_200;200;11;dead;1;1029 
UM-HET3;C2014;TJL;m;JL11541;Asp_200;200;11;dead;1;1036 
UM-HET3;C2014;TJL;m;JL11542;Asp_200;200;11;dead;1;674 
UM-HET3;C2014;TJL;m;JL11543;Asp_200;200;11;dead;1;391 
UM-HET3;C2014;TJL;m;JL11544;Asp_60;60;11;dead;1;1090 
UM-HET3;C2014;TJL;m;JL11545;Asp_60;60;11;dead;1;537 
UM-HET3;C2014;TJL;m;JL11546;Asp_60;60;11;dead;1;964 
UM-HET3;C2014;TJL;m;JL11547;TM5441;60;11;dead;1;964 
UM-HET3;C2014;TJL;m;JL11548;TM5441;60;11;dead;1;386 
UM-HET3;C2014;TJL;m;JL11549;TM5441;60;11;dead;1;286 
UM-HET3;C2014;TJL;m;JL11550;Asp_60;60;11;dead;1;481 
UM-HET3;C2014;TJL;m;JL11551;Asp_60;60;11;dead;1;679 
UM-HET3;C2014;TJL;m;JL11552;Asp_60;60;11;dead;1;251 
UM-HET3;C2014;TJL;f;JL11553;Asp_200;200;11;dead;1;712 
UM-HET3;C2014;TJL;f;JL11554;Asp_200;200;11;dead;1;812 
UM-HET3;C2014;TJL;f;JL11555;Asp_200;200;11;dead;1;815 
UM-HET3;C2014;TJL;f;JL11556;Asp_200;200;11;dead;1;665 
UM-HET3;C2014;TJL;f;JL11557;Gly;80.000;9;dead;1;1089 
UM-HET3;C2014;TJL;f;JL11558;Gly;80.000;9;dead;1;958 
UM-HET3;C2014;TJL;f;JL11559;Gly;80.000;9;dead;1;931 
UM-HET3;C2014;TJL;f;JL11560;Gly;80.000;9;dead;1;1278 
UM-HET3;C2014;TJL;f;JL11561;Asp_200;200;11;dead;1;1124 
UM-HET3;C2014;TJL;f;JL11562;Asp_200;200;11;dead;1;831 
UM-HET3;C2014;TJL;f;JL11563;Asp_200;200;11;dead;1;984 
UM-HET3;C2014;TJL;f;JL11564;Asp_200;200;11;dead;1;1145 
UM-HET3;C2014;TJL;m;JL11565;Asp_200;200;11;dead;1;1078 
UM-HET3;C2014;TJL;m;JL11566;Asp_200;200;11;dead;1;845 
UM-HET3;C2014;TJL;m;JL11567;Asp_200;200;11;dead;1;977 
UM-HET3;C2014;TJL;m;JL11568;Asp_200;200;11;dead;1;901 
UM-HET3;C2014;TJL;m;JL11569;Asp_200;200;11;dead;1;741 
UM-HET3;C2014;TJL;m;JL11570;Asp_200;200;11;dead;1;488 
UM-HET3;C2014;TJL;m;JL11571;Inu;600;11;dead;1;481 
UM-HET3;C2014;TJL;m;JL11572;Inu;600;11;dead;1;1113 
UM-HET3;C2014;TJL;m;JL11573;Inu;600;11;dead;1;782 
UM-HET3;C2014;TJL;f;JL11574;Gly;80.000;9;dead;1;841 
UM-HET3;C2014;TJL;f;JL11575;Gly;80.000;9;dead;1;883 
UM-HET3;C2014;TJL;f;JL11576;Gly;80.000;9;dead;1;742 
UM-HET3;C2014;TJL;f;JL11577;Gly;80.000;9;dead;1;1062 
UM-HET3;C2014;TJL;f;JL11578;TM5441;60;11;dead;1;897 
UM-HET3;C2014;TJL;f;JL11579;TM5441;60;11;dead;1;1091 
UM-HET3;C2014;TJL;f;JL11580;TM5441;60;11;dead;1;1172 
UM-HET3;C2014;TJL;f;JL11581;TM5441;60;11;dead;1;946 
UM-HET3;C2014;TJL;f;JL11582;Asp_60;60;11;dead;1;575 
UM-HET3;C2014;TJL;f;JL11583;Asp_60;60;11;removed;0;1036 
UM-HET3;C2014;TJL;f;JL11584;Asp_60;60;11;dead;1;1028 
UM-HET3;C2014;TJL;f;JL11585;Asp_60;60;11;dead;1;1161 
UM-HET3;C2014;TJL;m;JL11586;Asp_60;60;11;dead;1;918 
UM-HET3;C2014;TJL;m;JL11587;Asp_60;60;11;dead;1;680 
UM-HET3;C2014;TJL;m;JL11588;Asp_60;60;11;dead;1;267 
UM-HET3;C2014;TJL;m;JL11589;Control;0;;dead;1;498 
UM-HET3;C2014;TJL;m;JL11590;Control;0;;dead;1;751 
UM-HET3;C2014;TJL;m;JL11591;Control;0;;dead;1;932 
UM-HET3;C2014;TJL;m;JL11592;Control;0;;dead;1;1161 
UM-HET3;C2014;TJL;m;JL11593;Control;0;;dead;1;269 
UM-HET3;C2014;TJL;m;JL11594;Control;0;;dead;1;973 
UM-HET3;C2014;TJL;f;JL11595;Asp_60;60;11;dead;1;1053 
UM-HET3;C2014;TJL;f;JL11596;Asp_60;60;11;dead;1;1201 
UM-HET3;C2014;TJL;f;JL11597;Asp_60;60;11;dead;1;773 
UM-HET3;C2014;TJL;f;JL11598;Asp_60;60;11;dead;1;987 
UM-HET3;C2014;TJL;f;JL11599;Asp_60;60;11;dead;1;1035 
UM-HET3;C2014;TJL;f;JL11600;Asp_60;60;11;dead;1;740 
UM-HET3;C2014;TJL;f;JL11601;Asp_60;60;11;dead;1;662 
UM-HET3;C2014;TJL;f;JL11602;Asp_60;60;11;dead;1;1110 
UM-HET3;C2014;TJL;f;JL11603;Control;0;;dead;1;1095 
UM-HET3;C2014;TJL;f;JL11604;Control;0;;dead;1;920 
UM-HET3;C2014;TJL;f;JL11605;Control;0;;dead;1;963 
UM-HET3;C2014;TJL;f;JL11606;Control;0;;dead;1;761 
UM-HET3;C2014;TJL;m;JL11607;Asp_200;200;11;dead;1;1236 
UM-HET3;C2014;TJL;m;JL11608;Asp_200;200;11;dead;1;824 
UM-HET3;C2014;TJL;m;JL11609;Asp_200;200;11;dead;1;998 
UM-HET3;C2014;TJL;m;JL11610;Inu;600;11;dead;1;489 
UM-HET3;C2014;TJL;m;JL11611;Inu;600;11;dead;1;929 
UM-HET3;C2014;TJL;m;JL11612;Inu;600;11;dead;1;817 
UM-HET3;C2014;TJL;m;JL11613;Control;0;;dead;1;549 
UM-HET3;C2014;TJL;m;JL11614;Control;0;;dead;1;846 
UM-HET3;C2014;TJL;m;JL11615;Control;0;;dead;1;544 
UM-HET3;C2014;TJL;m;JL11616;Asp_60;60;11;dead;1;887 
UM-HET3;C2014;TJL;m;JL11617;Asp_60;60;11;dead;1;642 
UM-HET3;C2014;TJL;m;JL11618;Asp_60;60;11;dead;1;901 
UM-HET3;C2014;TJL;m;JL11619;Control;0;;dead;1;992 
UM-HET3;C2014;TJL;m;JL11620;Control;0;;dead;1;846 
UM-HET3;C2014;TJL;m;JL11621;Control;0;;dead;1;622 
UM-HET3;C2014;TJL;m;JL11622;Asp_200;200;11;dead;1;712 
UM-HET3;C2014;TJL;m;JL11623;Asp_200;200;11;dead;1;642 
UM-HET3;C2014;TJL;m;JL11624;Asp_200;200;11;dead;1;307 
UM-HET3;C2014;TJL;m;JL11625;Control;0;;dead;1;838 
UM-HET3;C2014;TJL;m;JL11626;Control;0;;dead;1;1040 
UM-HET3;C2014;TJL;m;JL11627;Control;0;;dead;1;797 
UM-HET3;C2014;TJL;f;JL11628;Control;0;;dead;1;952 
UM-HET3;C2014;TJL;f;JL11629;Control;0;;dead;1;1126 
UM-HET3;C2014;TJL;f;JL11630;Control;0;;dead;1;1152 
UM-HET3;C2014;TJL;f;JL11631;Control;0;;dead;1;799 
UM-HET3;C2014;TJL;f;JL11632;Inu;600;11;dead;1;959 
UM-HET3;C2014;TJL;f;JL11633;Inu;600;11;Live;0;1364 
UM-HET3;C2014;TJL;f;JL11634;Inu;600;11;dead;1;1026 
UM-HET3;C2014;TJL;f;JL11635;Inu;600;11;dead;1;1001 
UM-HET3;C2014;TJL;f;JL11636;Control;0;;dead;1;918 
UM-HET3;C2014;TJL;f;JL11637;Control;0;;dead;1;862 
UM-HET3;C2014;TJL;f;JL11638;Control;0;;dead;1;958 
UM-HET3;C2014;TJL;f;JL11639;Control;0;;dead;1;910 
UM-HET3;C2014;TJL;m;JL11640;Gly;80.000;9;dead;1;1095 
UM-HET3;C2014;TJL;m;JL11641;Gly;80.000;9;dead;1;436 
UM-HET3;C2014;TJL;m;JL11642;Gly;80.000;9;dead;1;861 
UM-HET3;C2014;TJL;m;JL11643;Asp_200;200;11;dead;1;1055 
UM-HET3;C2014;TJL;m;JL11644;Asp_200;200;11;dead;1;1148 
UM-HET3;C2014;TJL;m;JL11645;Asp_200;200;11;dead;1;910 
UM-HET3;C2014;TJL;m;JL11646;Inu;600;11;dead;1;778 
UM-HET3;C2014;TJL;m;JL11647;Inu;600;11;dead;1;505 
UM-HET3;C2014;TJL;m;JL11648;Inu;600;11;dead;1;952 
UM-HET3;C2014;TJL;m;JL11649;Inu;600;11;removed;0;155 
UM-HET3;C2014;TJL;m;JL11650;Inu;600;11;removed;0;155 
UM-HET3;C2014;TJL;m;JL11651;Inu;600;11;removed;0;155 
UM-HET3;C2014;TJL;f;JL11652;TM5441;60;11;dead;1;1036 
UM-HET3;C2014;TJL;f;JL11653;TM5441;60;11;dead;1;959 
UM-HET3;C2014;TJL;f;JL11654;TM5441;60;11;dead;1;611 
UM-HET3;C2014;TJL;f;JL11655;TM5441;60;11;dead;1;743 
UM-HET3;C2014;TJL;f;JL11656;Gly;80.000;9;dead;1;854 
UM-HET3;C2014;TJL;f;JL11657;Gly;80.000;9;dead;1;882 
UM-HET3;C2014;TJL;f;JL11658;Gly;80.000;9;dead;1;959 
UM-HET3;C2014;TJL;f;JL11659;Gly;80.000;9;dead;1;1071 
UM-HET3;C2014;TJL;f;JL11660;Control;0;;dead;1;897 
UM-HET3;C2014;TJL;f;JL11661;Control;0;;dead;1;1013 
UM-HET3;C2014;TJL;f;JL11662;Control;0;;dead;1;1085 
UM-HET3;C2014;TJL;f;JL11663;Control;0;;dead;1;874 
UM-HET3;C2014;TJL;m;JL11664;TM5441;60;11;dead;1;855 
UM-HET3;C2014;TJL;m;JL11665;TM5441;60;11;dead;1;1079 
UM-HET3;C2014;TJL;m;JL11666;TM5441;60;11;dead;1;932 
UM-HET3;C2014;TJL;m;JL11667;Inu;600;11;dead;1;1063 
UM-HET3;C2014;TJL;m;JL11668;Inu;600;11;dead;1;455 
UM-HET3;C2014;TJL;m;JL11669;Inu;600;11;dead;1;820 
UM-HET3;C2014;TJL;m;JL11670;Inu;600;11;dead;1;693 
UM-HET3;C2014;TJL;m;JL11671;Inu;600;11;dead;1;880 
UM-HET3;C2014;TJL;m;JL11672;Inu;600;11;dead;1;558 
UM-HET3;C2014;TJL;m;JL11673;Gly;80.000;9;dead;1;908 
UM-HET3;C2014;TJL;m;JL11674;Gly;80.000;9;dead;1;726 
UM-HET3;C2014;TJL;m;JL11675;Gly;80.000;9;dead;1;342 
UM-HET3;C2014;TJL;m;JL11676;Control;0;;dead;1;873 
UM-HET3;C2014;TJL;m;JL11677;Control;0;;dead;1;1026 
UM-HET3;C2014;TJL;m;JL11678;Control;0;;dead;1;678 
UM-HET3;C2014;TJL;m;JL11679;Asp_60;60;11;dead;1;698 
UM-HET3;C2014;TJL;m;JL11680;Asp_60;60;11;dead;1;1185 
UM-HET3;C2014;TJL;m;JL11681;Asp_60;60;11;dead;1;608 
UM-HET3;C2014;TJL;f;JL11682;Asp_200;200;11;dead;1;436 
UM-HET3;C2014;TJL;f;JL11683;Asp_200;200;11;dead;1;1001 
UM-HET3;C2014;TJL;f;JL11684;Asp_200;200;11;dead;1;1147 
UM-HET3;C2014;TJL;f;JL11685;Asp_200;200;11;dead;1;764 
UM-HET3;C2014;TJL;f;JL11686;Inu;600;11;dead;1;1120 
UM-HET3;C2014;TJL;f;JL11687;Inu;600;11;dead;1;841 
UM-HET3;C2014;TJL;f;JL11688;Inu;600;11;dead;1;828 
UM-HET3;C2014;TJL;f;JL11689;Inu;600;11;dead;1;1006 
UM-HET3;C2014;TJL;m;JL11690;TM5441;60;11;dead;1;477 
UM-HET3;C2014;TJL;m;JL11691;TM5441;60;11;dead;1;335 
UM-HET3;C2014;TJL;m;JL11692;TM5441;60;11;dead;1;665 
UM-HET3;C2014;TJL;m;JL11693;Inu;600;11;dead;1;862 
UM-HET3;C2014;TJL;m;JL11694;Inu;600;11;dead;1;1147 
UM-HET3;C2014;TJL;m;JL11695;Inu;600;11;dead;1;933 
UM-HET3;C2014;TJL;m;JL11696;Gly;80.000;9;dead;1;498 
UM-HET3;C2014;TJL;m;JL11697;Gly;80.000;9;dead;1;966 
UM-HET3;C2014;TJL;m;JL11698;Gly;80.000;9;dead;1;547 
UM-HET3;C2014;TJL;m;JL11699;Asp_200;200;11;removed;0;646 
UM-HET3;C2014;TJL;m;JL11700;Asp_200;200;11;removed;0;665 
UM-HET3;C2014;TJL;m;JL11701;Asp_200;200;11;removed;0;380 
UM-HET3;C2014;TJL;m;JL11702;Control;0;;dead;1;573 
UM-HET3;C2014;TJL;m;JL11703;Control;0;;dead;1;292 
UM-HET3;C2014;TJL;m;JL11704;Control;0;;dead;1;1179 
UM-HET3;C2014;TJL;f;JL11705;Asp_60;60;11;dead;1;771 
UM-HET3;C2014;TJL;f;JL11706;Asp_60;60;11;dead;1;833 
UM-HET3;C2014;TJL;f;JL11707;Asp_60;60;11;dead;1;938 
UM-HET3;C2014;TJL;f;JL11708;Asp_60;60;11;dead;1;1007 
UM-HET3;C2014;TJL;f;JL11709;Asp_60;60;11;dead;1;890 
UM-HET3;C2014;TJL;f;JL11710;Asp_60;60;11;dead;1;909 
UM-HET3;C2014;TJL;f;JL11711;Asp_60;60;11;dead;1;833 
UM-HET3;C2014;TJL;f;JL11712;Asp_60;60;11;dead;1;918 
UM-HET3;C2014;TJL;m;JL11713;TM5441;60;11;dead;1;668 
UM-HET3;C2014;TJL;m;JL11714;TM5441;60;11;dead;1;860 
UM-HET3;C2014;TJL;m;JL11715;TM5441;60;11;dead;1;778 
UM-HET3;C2014;TJL;m;JL11716;Control;0;;dead;1;274 
UM-HET3;C2014;TJL;m;JL11717;Control;0;;dead;1;680 
UM-HET3;C2014;TJL;m;JL11718;Control;0;;dead;1;980 
UM-HET3;C2014;TJL;m;JL11719;Gly;80.000;9;Live;0;1339 
UM-HET3;C2014;TJL;m;JL11720;Gly;80.000;9;dead;1;861 
UM-HET3;C2014;TJL;m;JL11721;Gly;80.000;9;dead;1;358 
UM-HET3;C2014;TJL;m;JL11722;Inu;600;11;dead;1;887 
UM-HET3;C2014;TJL;m;JL11723;Inu;600;11;dead;1;935 
UM-HET3;C2014;TJL;m;JL11724;Inu;600;11;dead;1;818 
UM-HET3;C2014;TJL;m;JL11725;TM5441;60;11;dead;1;1030 
UM-HET3;C2014;TJL;m;JL11726;TM5441;60;11;dead;1;789 
UM-HET3;C2014;TJL;m;JL11727;TM5441;60;11;dead;1;622 
UM-HET3;C2014;TJL;m;JL11728;Control;0;;dead;1;757 
UM-HET3;C2014;TJL;m;JL11729;Control;0;;dead;1;969 
UM-HET3;C2014;TJL;m;JL11730;Control;0;;dead;1;559 
UM-HET3;C2014;TJL;m;JL11731;Asp_60;60;11;dead;1;981 
UM-HET3;C2014;TJL;m;JL11732;Asp_60;60;11;dead;1;827 
UM-HET3;C2014;TJL;m;JL11733;Asp_60;60;11;dead;1;771 
UM-HET3;C2014;UM;m;UM48118;Asp_200;200;11;dead;1;826 
UM-HET3;C2014;UM;m;UM48125;Asp_200;200;11;dead;1;840 
UM-HET3;C2014;UM;m;UM48132;Asp_200;200;11;dead;1;1188 
UM-HET3;C2014;UM;m;UM48139;Control;0;;dead;1;1018 
UM-HET3;C2014;UM;m;UM48146;Control;0;;dead;1;739 
UM-HET3;C2014;UM;m;UM48153;Control;0;;dead;1;928 
UM-HET3;C2014;UM;m;UM48160;Control;0;;dead;1;999 
UM-HET3;C2014;UM;m;UM48167;Control;0;;dead;1;1131 
UM-HET3;C2014;UM;m;UM48174;Control;0;;dead;1;690 
UM-HET3;C2014;UM;m;UM48181;Asp_60;60;11;dead;1;681 
UM-HET3;C2014;UM;m;UM48188;Asp_60;60;11;dead;1;637 
